title,date,content
냉동실 램프가 안들어와 A/S기사 확인해보니 램프선...,20.10.27.,냉동실 램프가 안들어와 A/S기사 확인해보니 램프선 연결을 안해서 불이 안들어 왔다고 하고 설치 종료시 명함도 안주고가서 A/S신청시 설치기사 연락처를 찾는데 애를 먹고 LG제품 신청시 다시 한번 신중히 고민해 봐야 할것 같습니다
최고예요,20.12.03.,"입주에 맞춰서 배송 요청했는데, 딱 맞춰주셔서 정말 감사했습니다ㅠ_ㅠ 매장에서 비슷한 모델 여러가지를 보고 구매한거지만 화면보다 실물이 훨씬 예쁘네요ㅎㅎㅎ LG기사님께서 수평도 잘 맞춰주시고, 설명도 친절하게 잘 해주셨습니다. 감사합니다^_^~~★ 주문번호20201107015862361"
배송및 설치기사님 두분 모두 신속 정확하게 설치해주시고 친절하게 제품에 대한 설명과,20.10.27.,"배송및 설치기사님 두분 모두 신속 정확하게 설치해주시고 친절하게 제품에 대한 설명과
깔끔하게 뒷정리청소까지 해 주셨어요.
갑자기 냉장고 고장으로 보관된 식품들 걱정했는데
일요일밤 주문 화요일 아침에 설치해 주셨어요."
좋아요,20.08.02.,생각보다 빠른배송 기대안했는데 좋았습니다기사님도 친절하시고 설명도 잘해주셨습니다만설치하고 가신후에 하단 냉동고 문짝 뒤틀림이 있어서 문의 드렸더니제품의 특성상 어떻게 할수 있는 방법이 없다고 하셔서 아쉽지만사용하는데 전혀 이상 없다고 하셔서 lg제품이라 믿고 사용하기로 했습니다.
최고예요,20.11.17.,이사일에 맞추어 신청했는데 배송이 늦어질수도 있다는 문자 받고 맘고생을 조금 했습니다 하지만 이사일에 딱 맞추어 설치해주셨고 정신없는 상황이었지만 아주 친절하게 원하는대로 맞추어서 설치해주셨어요 사용한지 일주일쯤 되어가는데 아주 만족합니다 감사합니다
최악이에요,20.09.04.,희망배송일은 왜 쓰라고 했는지? 1달이나 지나서야 배송되고 배송시간도 자기들 마음대로 저녁때나 배송된다고 해서 약속도 취소하게 만들고.. 8월 4일 주문해서 9월 4일에야 배송되어 여름도 다 지나서 가족들에게 욕 바가지로 듣고 가장 최악은 그새 선착순 10% 환급도 마감되었단다. 다시는 여기서 주문하지 말아야겠다고 다짐한다..
빠른배송감사합니다 인터넷으로사는거라걱정했는데전화상담으로도충분했네요설치전들이는입구치운다치웠는데안된다하셨는데 다잘해주셨네요잘쓰겠습니다,21.07.15.,"빠른배송감사합니다
인터넷으로사는거라걱정했는데
전화상담으로도충분했네요
설치전들이는입구치운다치웠는데
안된다하셨는데 다잘해주셨네요"
너무 맘에 들어요. 색상도 기대이상이에요. 다만 냉장실 칸이 슬라이딩 안되는 게 아쉽지만 가격대비 최상입니다.,21.08.06.,너무 맘에 들어요. 색상도 기대이상이에요. 다만 냉장실 칸이 슬라이딩 안되는 게 아쉽지만 가격대비 최상입니다.
원하는 날자에 배송해주셨고 홈바,21.05.26.,원하는 날자에 배송해주셨고 홈바형쓰다 없어서 조금 불편하지만 1등급이고 새거니깐 일단 좋은것같아요
상품 잘 도착했습니다. 대용량에 가격도 착하고 에너지소비효율 1등급이라 좋네요.,21.08.30.,상품 잘 도착했습니다. 대용량에 가격도 착하고 에너지소비효율 1등급이라 좋네요.
디자인 깔끔 내부도 엄청 넓고 냉동실,21.07.16.,디자인 깔끔 내부도 엄청 넓고 냉동실은 칸이 분리되어 있어 좋아요!얼음 얼리는것도 새롭네요
배송기사님들 친절하시구요생각했던시간보다 일찍받았어요일정 기사님이랑 맞출수잇구요드뎌 냉장고바꾸네요 쓰는동안도 만족할제품일것같아용,21.04.06.,"배송기사님들 친절하시구요
생각했던시간보다 일찍받았어요
일정 기사님이랑 맞출수잇구요
드뎌 냉장고바꾸네요
쓰는동안도 만족할제품일것같아용"
"일주일걸려받았습니다
오래걸리",21.06.28.,"일주일걸려받았습니다
오래걸리긴했지만설치할때너무만족해서
좋습니다
잘쓰겠습니다"
기사님 정말 친절하시고 좋습니다. 그런데 냉장고 밑이 찍혀와서 이 부분이 너무 아쉽네요,21.06.02.,"기사님 정말 친절하시고 좋습니다.
그런데 냉장고 밑이 찍혀와서 이 부분이 너무 아쉽네요"
주로 냉장기능을 더 자주 사용하는터라 편하고 좋아요. 얼음메이커 용량이 살짝 아쉽네요,21.08.18.,주로 냉장기능을 더 자주 사용하는터라 편하고 좋아요. 얼음메이커 용량이 살짝 아쉽네요
부모님집에 냉장고가 오래되서 바,21.05.19.,"부모님집에 냉장고가 오래되서 바꿨어요.! 배송되는데 오래 걸린다고 했는데, 5일정도 걸렸어요. 기사님들 너무 친절하시구, 냉장고를 아기 다루듯이 하시더라구요.. 친절한 기사님 덕분에 기분이 더 좋았습니다!!!"
심플한디자인에 합리적인가격도 맘에들었어요,21.09.09.,심플한디자인에 합리적인가격도 맘에들었어요
저렴하게 구입했어요.,21.09.17.,저렴하게 구입했어요.
배송은 10일 걸렸고요크기도크고 성능도 좋은거같...,21.08.21.,"배송은 10일 걸렸고요

크기도크고 성능도 좋은거같아요 사다리차도 알아서 설치해주셔서 잘 배송받았어요"
부모님 사드렸는데 지방이라 걱정했는데 잘배송해주셨어요 냉장고가 크다고 하시네요 예전오래된건 2도어양문형라서 갑자기 커보이셨나봐요잘샀어요~,21.09.08.,"부모님 사드렸는데 지방이라 걱정했는데 잘배송해주셨어요 냉장고가 크다고 하시네요 예전오래된건 2도어양문형라서 갑자기 커보이셨나봐요
잘샀어요~"
넓고맘에들어요 에너지효율도맘,21.09.10.,넓고맘에들어요 에너지효율도맘에들고
배송기사님 감사합니다.친절하십니다.^^전에냉장고보다 깊이가있어요.깔끔하니 마음에들어요.앞전냉장고도LG였는데 17년을사용했네요.,21.09.01.,배송기사님 감사합니다.친절하십니다.^^전에냉장고보다 깊이가있어요.깔끔하니 마음에들어요.앞전냉장고도LG였는데 17년을사용했네요.
친절한 배송고ㅏ 설치 감사합니다!!엘지 최고에요 :),21.09.11.,"친절한 배송고ㅏ 설치 감사합니다!!
엘지 최고에요 :)"
배송기사님들도 친절하시고 상품도 맘에 들어요.용...,21.08.15.,"배송기사님들도 친절하시고 상품도 맘에 들어요.

용량크고 에너지등급 1등급이라 딱 원하던 사양이었습니다.카드할인받아서 더저렴하게 구입했네요.좋아요.추천합니다."
"원하는 날짜에 흠하나없이 도착했고,이사할곳에 나보다먼저 도착하셔서 완벽하게 설치해주셨어요,비오는 궃은날에 기사님들 고생하셧습니다.LG 찐팬이라 전에쓰던 냉장고도 16년쓴 LG였는데",21.08.27.,"원하는 날짜에 흠하나없이 도착했고,
이사할곳에 나보다먼저 도착하셔서 완벽하게 설치해주셨어요,
비오는 궃은날에 기사님들 고생하셧습니다.
LG 찐팬이라 전에쓰던 냉장고도 16년쓴 LG였는데 이사로 과감히 버리고 들였습니다~"
지금은 처음이라 좋습니다고장 없이 10년 쭉 가길 바람니다,21.05.03.,"지금은 처음이라 좋습니다
고장 없이 10년 쭉 가길 바람니다"
4도어의 가성비 좋음을 원한다면 강추입니다!!급 운명을 다한 냉장고때문에 완전 멘붕이였는데좋은상품 구매할수 있어 너무 좋아요,21.07.15.,"4도어의 가성비 좋음을 원한다면 강추입니다!!
급 운명을 다한 냉장고때문에 완전 멘붕이였는데
좋은상품 구매할수 있어 너무 좋아요"
냉장 냉동 모두 내부도 냉기도 모두 시원 합니다...,21.07.30.,"냉장 냉동 모두 내부도 냉기도 모두 시원 합니다

마음에 들어요 여름에 냉장고 멈춰서 난감 했는데 선택 날짜에 올줄 알고 있다가 안와서 하루 더 기다려야 했지요"
"냉장고 바꾸고 너무 좋아요~ 소리가 거의 안나요!! 좋은가격에 좋은 냉장고 샀고, 설치기사님들 친절하시고 원하는 날짜에 정확하게 해주셨어요~",21.07.21.,"냉장고 바꾸고 너무 좋아요~ 소리가 거의 안나요!! 좋은가격에 좋은 냉장고 샀고, 설치기사님들 친절하시고 원하는 날짜에 정확하게 해주셨어요~"
설치기사님이 매우 친절하셨어요! 매장보다 훨씬 좋은가격에 산것같아요!,21.08.03.,설치기사님이 매우 친절하셨어요! 매장보다 훨씬 좋은가격에 산것같아요!
"생각보다..좋은거같아요...
현재사용중이라 문제점은..",21.07.28.,"생각보다..좋은거같아요...
현재사용중이라 문제점은...."
잘받았습니다 엄마가 굉장히 마음에 들어하시네요^^,21.04.01.,잘받았습니다 엄마가 굉장히 마음에 들어하시네요^^
소리도조용하고 넓고 좋아요,21.04.02.,소리도조용하고 넓고 좋아요
주문후3일만에설치하였습니다.기사님두분이2층이라 30분만에 설치하고 설명해주셔서잘사용하고있습니다 ㆍ넉넉한 용량이라좋네요,21.04.10.,"주문후3일만에설치하였습니다.
기사님두분이
2층이라 30분만에 설치하고 설명해주셔서
잘사용하고있습니다 ㆍ
넉넉한 용량이라좋네요"
카드할인으로 최저가에 구매했습,21.03.29.,"카드할인으로 최저가에 구매했습니다~
위에 냉장이라 편할것같아서 주문햇어요
사다리차 가져오셔서 설치해주시고 쓰던 냉장고도 가져가셧어요
확실히 용량이 크니깐 든든하네요"
더운 날씨에 설치기사님들이 고생했어요감사합니다.오래 잘 써보려고합니다5도어인줄 알았는데 주문 내용을 보니 착각했어요여러 모델 보다가 에너지효율 1등급으로 선택 했는데 다른 모델과,21.07.28.,"더운 날씨에 설치기사님들이 고생했어요
감사합니다.
오래 잘 써보려고합니다
5도어인줄 알았는데 주문 내용을 보니 착각했어요
여러 모델 보다가 에너지효율 1등급으로 선택 했는데 다른 모델과 착각~
그래도 잘 산것 같아요"
jjxbjsksjshdhncnfnfbfbcjcjnnsjjsbsnbznxnx,21.08.21.,jjxbjsksjshdhncnfnfbfbcjcjnnsjjsbsnbznxnx
수요일에 주문하고 금요일에 받았어요^^시어머님이 좋아하시네요,21.08.04.,"수요일에 주문하고 금요일에 받았어요^^
시어머님이 좋아하시네요"
가성비 좋은 냉장고예요.저의 지인은 사다리차 무료에 에너지효율 10%까지 돌려 받아 완전 싸게 샀네요.ㅋㆍㅋ~,21.07.28.,"가성비 좋은 냉장고예요.
저의 지인은 사다리차 무료에 에너지효율 10%까지 돌려 받아 완전 싸게 샀네요.ㅋㆍㅋ~"
예상보다 빨리 받아서 좋았구요,21.03.26.,"예상보다 빨리 받아서 좋았구요 설치기사님들 고수실력으로 설치 잘해주셔서 멋있었어요
친절하게 설명도 잘해주시공 모든만족 👍"
사용자 위주의 편한 수납공간. 1등급,21.03.25.,"사용자 위주의 편한 수납공간. 1등급 절전.
얼음 만드는 기능 편함."
20년 쓴 냉장고 고장으로 급하게,21.06.24.,20년 쓴 냉장고 고장으로 급하게 주문했는데 배송 빨리 해주셨네요~ 아직 쓰는데 어색한데 수납 넉넉하고 좋아요~ 요번주 소나기 예보 많은데 기사님들이랑 시간 조율해서 비오기 전에 설치했어요. 고맙습니다~
배달 설치도 친절히 잘 해주시고 좋았어요!,21.08.04.,배달 설치도 친절히 잘 해주시고 좋았어요!
상부 냉장칸 하부 냉동이 이렇게 펀할출 몰랐어요너~~~무 좋아요카드할인도 받고 정말 싸게 받았어요냉동도 좋고 얼음도 편하구요,21.07.23.,"상부 냉장칸 하부 냉동이 이렇게 펀할출 몰랐어요
너~~~무 좋아요
카드할인도 받고 정말 싸게 받았어요
냉동도 좋고 얼음도 편하구요"
진심 좋아요 요즘 인터넷으로 사기 많다해서 걱정했는데ㅠ 잘 쓰도 일어용,21.07.07.,진심 좋아요 요즘 인터넷으로 사기 많다해서 걱정했는데ㅠ 잘 쓰도 일어용
외관도 멋있고 집에 잘 어울려요 lg니까 품질은 당연히 좋겠죠^^,21.07.02.,외관도 멋있고 집에 잘 어울려요 lg니까 품질은 당연히 좋겠죠^^
"냉장고 생각한 그 상품 그대로네요.
좋아요.
강력 추천",21.07.09.,"냉장고 생각한 그 상품 그대로네요.
좋아요.
강력 추천 드립니다."
정말 조용하고 냉장 냉동력 장난아닙니다 ! 깔끔한 디자인에 에너지효율 1등급 ! 후회없습니다 !,21.07.07.,정말 조용하고 냉장 냉동력 장난아닙니다 ! 깔끔한 디자인에 에너지효율 1등급 ! 후회없습니다 !
냉장고가 크고 넓어서 수납하기도 좋고 배송기사님들께서 친절하게 잘 해주셨습니댜,21.07.15.,냉장고가 크고 넓어서 수납하기도 좋고 배송기사님들께서 친절하게 잘 해주셨습니댜
상품이 지정한 날짜에 배송되었고 품질이 생각보다 좋...,21.06.25.,상품이 지정한 날짜에 배송되었고 품질이 생각보다 좋아서 만족스러웠습니다.가격도 저렴하게 구입한것 같아 요.
설치도 빠르게 하주시고 깔끔하니 좋아요~안쪽도 넓고 수납할공간 많아서 좋네요,21.05.31.,"설치도 빠르게 하주시고 깔끔하니 좋아요~
안쪽도 넓고 수납할공간 많아서 좋네요"
아주 오래된 냉장고 시끄럽고 전기세가 많이 나와 에너지효율 1등급 냉장고 주문했네요.. 4도어로 상냉장 하냉동으로 아주 만족합니다~^^,21.06.28.,아주 오래된 냉장고 시끄럽고 전기세가 많이 나와 에너지효율 1등급 냉장고 주문했네요.. 4도어로 상냉장 하냉동으로 아주 만족합니다~^^
빠른배송 너무 좋고 냉장고도 넘,21.06.28.,빠른배송 너무 좋고 냉장고도 넘 좋아요
상품 품질이 좋습니다. 마음에 들어요!,21.06.15.,상품 품질이 좋습니다. 마음에 들어요!
기본 스타일.ㅣ등급 이라서 골랐,21.07.10.,기본 스타일.ㅣ등급 이라서 골랐어요
아직 미사용 해당날짜에 와줘서 감사,21.07.03.,아직 미사용 해당날짜에 와줘서 감사
넘 잘쓰고 있습니다 ^^ 좋아요,21.07.11.,넘 잘쓰고 있습니다 ^^ 좋아요
붙박이 냉장고를 없에며 구입했는데 용량도 크고 1등급이,21.05.23.,"붙박이 냉장고를 없에며 구입했는데 용량도 크고 1등급이고 가격도 이뻐서 득템한 기분이에요~~
살다보니 많은 기능이 필요없더라구요.
냉장괴 냉동 역할만 똑바로 하고 용량은 크고~
딱 그런 제품인듯합니다."
배송빨라서 너무 좋아요,21.06.28.,배송빨라서 너무 좋아요
고장난 냉장고도 수거해주시고 친절하고 빠르게 배송 설치 해주셨어요! 수납공간 엄청 깊고 요즘 제품이라 그런지 소음이 아예 없네요,21.07.06.,고장난 냉장고도 수거해주시고 친절하고 빠르게 배송 설치 해주셨어요! 수납공간 엄청 깊고 요즘 제품이라 그런지 소음이 아예 없네요
부모님께서 매우 좋아하싶니다~~ 매우커서 좋다고 하세요~~,21.07.04.,부모님께서 매우 좋아하싶니다~~ 매우커서 좋다고 하세요~~
디자인도 깔끔하고 설치기사님도 친절하,21.06.22.,"디자인도 깔끔하고 설치기사님도
친절하고 설치도 잘해주셨습니다."
사실 인터넷에서산거라 하자가 있을줄알았는데소음도없고 넘 잘사용하고있어요,21.06.15.,"사실 인터넷에서산거라 하자가 있을줄알았는데
소음도없고 넘 잘사용하고있어요"
정해진 날짜에 잘 배송되었고 제,21.07.12.,정해진 날짜에 잘 배송되었고 제품도 이상없습니다. 감사합니다.
20년된 냉장고가 고장나서 주문했,21.06.21.,20년된 냉장고가 고장나서 주문했는데 빨리 배송해줬네요
냉장고가 너무크고좋아요 엘지만믿고샀습니다^^,21.06.26.,냉장고가 너무크고좋아요 엘지만믿고샀습니다^^
배송 빠르고 제품 좋네요,21.06.23.,배송 빠르고 제품 좋네요
주문하고 빨리 설치되서 좋고 기,21.06.26.,주문하고 빨리 설치되서 좋고 기사님도 설치 잘해주고 가셔서 만족해요
잘받았어요..감사해요,21.06.27.,잘받았어요..감사해요
큼직하니 조으네요ㅎ,21.06.22.,큼직하니 조으네요ㅎ
수납공간 좋습니다.,21.06.17.,수납공간 좋습니다.
냉장고 너무 잘쓰고있습니다~~^^,21.06.08.,"냉장고 너무 잘쓰고있습니다~~^^
수납공간이 넓어서 공간이 많이 남아요 ~~
짱 입니다~~♡♡"
너무 잘샀어요~배송도 엄청빨랐구요맘에쏙~들어요~~~,21.06.07.,"너무 잘샀어요~배송도 엄청빨랐구요

맘에쏙~들어요~~~"
배송기사님도 친절하셨고 제품도,21.06.24.,배송기사님도 친절하셨고 제품도 가격대비 만족합니다
리뷰가 다소 늦었습니다~ 좋은 가격에 잘 구매했다고 생각합니다. 감사합니다!,21.06.21.,리뷰가 다소 늦었습니다~ 좋은 가격에 잘 구매했다고 생각합니다. 감사합니다!
용량 넉넉하고 디자인 깔끔하니,21.06.03.,"용량 넉넉하고 디자인 깔끔하니 마음에 들어요
4도어 가성비 좋게 구입한것 같네요"
생각보다 수납공간은 넓지 않지만,21.05.05.,생각보다 수납공간은 넓지 않지만 너무 예쁘고 좋습니다. 가성비 너무 좋습니다
냉장고 정말 크고 싸게 사서 잘쓰고 있어요,21.06.10.,냉장고 정말 크고 싸게 사서 잘쓰고 있어요
아주좋아요 너무만족합니다,21.06.06.,아주좋아요 너무만족합니다
배송이 늦어서 쬐금...아쉬웠지만 잘,21.06.12.,"배송이 늦어서 쬐금...아쉬웠지만
잘 사용하고 있습니다. 세컨드로 사용하려고 했는데
퍼스트가 되버렀습니다"
여름에 갑자기 고장이였는데. 4도어로 가격이 좋아서 완,21.08.18.,여름에 갑자기 고장이였는데. 4도어로 가격이 좋아서 완전 만족이에요. 크고 1등급이라 전기세 걱정도 없어서 좋은거 같아요.
제품의 만듦새가 가격대비 좋습니,21.06.03.,제품의 만듦새가 가격대비 좋습니다. 배송은 저의 경우 2주 걸렸습니다.
가격대비 디자인 가격 모두 너무 만족합니다^~^,21.08.30.,가격대비 디자인 가격 모두 너무 만족합니다^~^
8월7일 주문해서 16일에 도착했어요. 작동 잘 되고,21.08.20.,8월7일 주문해서 16일에 도착했어요. 작동 잘 되고 디자인도 생각보다 좋아요. 만족합니다.
20년된 냉장고가 고장나서 주문했,21.06.21.,20년된 냉장고가 고장나서 주문했는데 빨리 배송해줬네요
냉장고가 너무크고좋아요 엘지만믿고샀습니다^^,21.06.26.,냉장고가 너무크고좋아요 엘지만믿고샀습니다^^
배송 빠르고 제품 좋네요,21.06.23.,배송 빠르고 제품 좋네요
주문하고 빨리 설치되서 좋고 기,21.06.26.,주문하고 빨리 설치되서 좋고 기사님도 설치 잘해주고 가셔서 만족해요
잘받았어요..감사해요,21.06.27.,잘받았어요..감사해요
큼직하니 조으네요ㅎ,21.06.22.,큼직하니 조으네요ㅎ
수납공간 좋습니다.,21.06.17.,수납공간 좋습니다.
냉장고 너무 잘쓰고있습니다~~^^,21.06.08.,"냉장고 너무 잘쓰고있습니다~~^^
수납공간이 넓어서 공간이 많이 남아요 ~~
짱 입니다~~♡♡"
너무 잘샀어요~배송도 엄청빨랐구요맘에쏙~들어요~~~,21.06.07.,"너무 잘샀어요~배송도 엄청빨랐구요

맘에쏙~들어요~~~"
배송기사님도 친절하셨고 제품도,21.06.24.,배송기사님도 친절하셨고 제품도 가격대비 만족합니다
리뷰가 다소 늦었습니다~ 좋은 가격에 잘 구매했다고 생각합니다. 감사합니다!,21.06.21.,리뷰가 다소 늦었습니다~ 좋은 가격에 잘 구매했다고 생각합니다. 감사합니다!
용량 넉넉하고 디자인 깔끔하니,21.06.03.,"용량 넉넉하고 디자인 깔끔하니 마음에 들어요
4도어 가성비 좋게 구입한것 같네요"
생각보다 수납공간은 넓지 않지만,21.05.05.,생각보다 수납공간은 넓지 않지만 너무 예쁘고 좋습니다. 가성비 너무 좋습니다
냉장고 정말 크고 싸게 사서 잘쓰고 있어요,21.06.10.,냉장고 정말 크고 싸게 사서 잘쓰고 있어요
아주좋아요 너무만족합니다,21.06.06.,아주좋아요 너무만족합니다
배송이 늦어서 쬐금...아쉬웠지만 잘,21.06.12.,"배송이 늦어서 쬐금...아쉬웠지만
잘 사용하고 있습니다. 세컨드로 사용하려고 했는데
퍼스트가 되버렀습니다"
여름에 갑자기 고장이였는데. 4도어로 가격이 좋아서 완,21.08.18.,여름에 갑자기 고장이였는데. 4도어로 가격이 좋아서 완전 만족이에요. 크고 1등급이라 전기세 걱정도 없어서 좋은거 같아요.
제품의 만듦새가 가격대비 좋습니,21.06.03.,제품의 만듦새가 가격대비 좋습니다. 배송은 저의 경우 2주 걸렸습니다.
가격대비 디자인 가격 모두 너무 만족합니다^~^,21.08.30.,가격대비 디자인 가격 모두 너무 만족합니다^~^
8월7일 주문해서 16일에 도착했어요. 작동 잘 되고,21.08.20.,8월7일 주문해서 16일에 도착했어요. 작동 잘 되고 디자인도 생각보다 좋아요. 만족합니다.
용랑도 크고 안이 넓어서 사용하기 너무 편해보입니다 자,21.08.24.,"용랑도 크고 안이 넓어서 사용하기 너무 편해보입니다
자리도 꼭 맞아서 좋네요"
디오스 냉장고 좋아요. 용량도 넉,21.05.11.,"디오스 냉장고 좋아요. 용량도 넉넉하고 조용해요.
엘지 디오스 냉장고 강력 추천합니다."
"설치기사님께서 굉장히 친절하셔서, 기분좋게 좋은 물건",21.08.26.,"설치기사님께서 굉장히 친절하셔서, 기분좋게 좋은 물건 받았어요. 냉장고 몸체 자체가 손기름, 손자국이 묻기 쉬운 재질이고 또 외부 압력에 취약해서 덴트가 잘 생긴다는점은 참고하세요. 저는 너무 만족해요 ㅎ"
어버이날을 맞아 부모님댁에 놔드,21.05.07.,"어버이날을 맞아 부모님댁에 놔드렸습니다
너무 만족하시네요
냉동실 불위치가 바뀐게 아쉽습니다
냉장실문을 열면 어두워지네요ㅜㅜ"
꺄 예정일에 맞춰주시고 잘 도착했어요!! 감사합니다,21.05.31.,꺄 예정일에 맞춰주시고 잘 도착했어요!! 감사합니다
싼가격에 고효율 냉장고를 장만하였네요.,21.05.18.,싼가격에 고효율 냉장고를 장만하였네요.
냉장고 좋네요! 서비스 가격 만족해요!,21.09.05.,냉장고 좋네요! 서비스 가격 만족해요!
배송도 빠르고 내부도 넓고 좋아요,21.06.07.,배송도 빠르고 내부도 넓고 좋아요
수납공간이 짱짱해서 좋습니당,21.05.16.,수납공간이 짱짱해서 좋습니당
예상배송일보다 일찍 배송되서 다행이예요,21.06.04.,예상배송일보다 일찍 배송되서 다행이예요
색깔이 메탈이라 손지문등이 눈에 거슬리긴 하겠지만16년간 잘쓰던 냉장고 새로 바꾸니 좋네요냉장실도 널찍하고 냉동실도 나누어져 있어서 이것저것 많이 들어가겠네요 많이파세요,21.01.20.,"색깔이 메탈이라 손지문등이 눈에 거슬리긴 하겠지만
16년간 잘쓰던 냉장고 새로 바꾸니 좋네요
냉장실도 널찍하고 냉동실도 나누어져 있어서 이것저것 많이 들어가겠네요 많이파세요"
시 외삼촌 선물 로 사드렸는데 넘 마음에 드셔하셔서 좋네요 기사님들도 친절 하시구 기분좋은 주말입니다,21.05.15.,시 외삼촌 선물 로 사드렸는데 넘 마음에 드셔하셔서 좋네요 기사님들도 친절 하시구 기분좋은 주말입니다
에너지 효율 1등급 ! 가격도 괜찮.. 근데 미니바 기능이 없어도 괜찮다고 생각해서 샀는데 있는게 더 좋은거네요 ㅅ ㅅ ; 잘 사용중입니다.,21.05.18.,에너지 효율 1등급 ! 가격도 괜찮.. 근데 미니바 기능이 없어도 괜찮다고 생각해서 샀는데 있는게 더 좋은거네요 ㅅ ㅅ ; 잘 사용중입니다.
"전체적으로 마음에 드는데
한가지",21.05.09.,"전체적으로 마음에 드는데
한가지 아쉬운 점은
냉장 용량이 더 컸었으면 싶다
예전거는 꽉 찼었는데
옮기고 보니 허전하네"
메직스페이스랑 고민하다가 없는걸로 구매했는데 불편한...,21.08.30.,"메직스페이스랑 고민하다가 없는걸로 구매했는데 불편한건 없네요

오히려 더 튼튼한거같아요"
주문 2일후에 배달되었고 기사님이 무척 친절하셨어요 4,21.08.18.,"주문 2일후에 배달되었고 기사님이 무척 친절하셨어요
4도어로 쓰니 냉장고 내용물 확인이 수월해 사용이 편리합니다
적극추천합니다"
처음엔 어색했는데 이제는 익숙해졌구요 냉동칸이 정리가되어있어서 너무 깔끔합니다,21.05.18.,처음엔 어색했는데 이제는 익숙해졌구요 냉동칸이 정리가되어있어서 너무 깔끔합니다
최고예요,21.09.14.,배송도 일욜주문했는데 화욜 설치받아 좋았어요. 1등급 상픔 저렴히 잘 샀습니다
"생각보다 빨리 왔고, 조용해서 좋",21.05.04.,"생각보다 빨리 왔고, 조용해서 좋아요.
수납공간은 기대했던 것보다는
많이 넓지 않네요.(주관적 의견입니다)"
할인받아 싸게구매햇어요 기사님도 친절하시고 2분이서 설...,21.09.14.,"할인받아 싸게구매햇어요
기사님도
친절하시고
2분이서 설치잘해주셧습니다"
최악이에요,21.09.17.,문여닫을때소음 너무 심합니다서비스 세번 받았는데 여전하네요
최고예요,21.09.15.,저렴히 잘 샀어요냉장고 자리가 작아서 선택권이.. LG만 가능했어요냉장고 자리 폭이 94라 애매해서 걱정했는데 잘 들어가고 생각보다 조금 튀어 나와서 좋아요~^^
최고예요,21.09.04.,주문한지 하루만에 배송와서 놀랐네요제품은 너무 좋아요
냉장칸수납이 좀 아쉬워요 냉동칸 수납이 수월해요 냉장냉...,21.09.17.,"냉장칸수납이 좀 아쉬워요
냉동칸 수납이 수월해요
냉장냉동칸 속이 깊어요
나름 괜찮아요
첨 쓰는거라 익숙하지가 않은가봐요
정수기 쓰는 사람은 추천해요
물끓여먹거나 사먹는사람은 비추예요"
갑자기 시켰는데 생각보다 배송도 빠르게 왔어요,21.09.05.,"갑자기 시켰는데 생각보다 배송도 빠르게
왔어요"
가격이 적당하고 필요한 기능만,21.09.13.,가격이 적당하고 필요한 기능만 심플해서 좋아요
넘좋네용좋아앙 감사히잘사용하겠습니다앙~~~^^,21.09.10.,넘좋네용좋아앙 감사히잘사용하겠습니다앙~~~^^
기사님들이 쓰던 냉장고까지 무료로 수거해주시고 자리도 ...,21.09.10.,기사님들이 쓰던 냉장고까지 무료로 수거해주시고 자리도 이쁘게 배치해주셨어요
고생하셨습니다 기사님들 ...제품도 최고에요,21.09.04.,고생하셨습니다 기사님들 ...제품도 최고에요
최고예요,21.09.05.,배송기사님 열심히 해주시고 디자인도 예뻐요
최고예요,21.08.29.,너무 마음에 들었어요 배송도 설치도 제품도
.2주걸린다.해서.걱정했는데..배송이.빨리되고..너무.친절하게.뒤마리까지.깔끔.~~굿.입니다.삼성재품만.쓰다가.LG로.가라타써요.좋네요,21.05.18.,.2주걸린다.해서.걱정했는데..배송이.빨리되고..너무.친절하게.뒤마리까지.깔끔.~~굿.입니다.삼성재품만.쓰다가.LG로.가라타써요.좋네요
배송빠르고 제품 좋아요. 매우만족합니다.,21.08.29.,"배송빠르고 제품 좋아요.
매우만족합니다."
[6%할인쿠폰+ 6%추가적립] LG 디오스 상냉장,21.09.10.,[6%할인쿠폰+ 6%추가적립] LG 디오스 상냉장
8월30에 받아서 현재까지 잘쓰고있습니다,21.09.12.,8월30에 받아서 현재까지 잘쓰고있습니다
제품 하자없이 완벽하게 설치되었습니다,21.09.17.,제품 하자없이 완벽하게 설치되었습니다
디자인도 깔끔하고 내부도넓직넓직해서 너무 만족합니다.1등급이어서 선택한상품이고 가격도적당하게 좋은거같아요.배송해주신분들도아주친절하게 설치 잘해주셔서감사했습니다.,21.04.03.,디자인도 깔끔하고 내부도넓직넓직해서 너무 만족합니다.1등급이어서 선택한상품이고 가격도적당하게 좋은거같아요.배송해주신분들도아주친절하게 설치 잘해주셔서감사했습니다.
부모님이 괜찮다며 좋아하시네요~~^^,21.09.01.,부모님이 괜찮다며 좋아하시네요~~^^
엄마가 구입했는데 맘에들어하네요,21.09.13.,엄마가 구입했는데 맘에들어하네요
사다리차 통해서 잘 올라왔습니다.,21.09.11.,사다리차 통해서 잘 올라왔습니다.
최고예요,21.09.13.,배송빨라서 아주 좋습니다~~~~~~~~!!!
최고예요,21.09.04.,싸게 잘 샀어요 많이 파세요
편리하게 사용하고 있어요,21.05.05.,편리하게 사용하고 있어요
최고예요,21.09.15.,베송기사분들이 친절해요
이뻐용 설치기사님짱짱,21.05.13.,이뻐용 설치기사님짱짱
